gene,RRH109,RRH110,RRH111,RRH115,RRH116,RRH117,RRH121,RRH122,RRH123
ENSRNOG00000021008,0.412890328,0.425355075,0.714861971,0.023121676,0.23265729,0.145276685,0.443403166,0.416671827,0.827740411
ENSRNOG00000021010,21.66911234,15.04290224,15.53756603,22.24852723,20.87009432,24.83262809,21.35373121,18.96236618,19.71893316
ENSRNOG00000021012,6.727552571,8.206642552,6.20377528,5.95829602,6.661574941,6.70910341,6.329269449,5.775749361,7.107267717
ENSRNOG00000021013,2.40885018,2.983221866,3.716531918,2.81712031,3.130661358,2.345830325,3.185410189,2.930224467,2.992678256
ENSRNOG00000021015,7.837322303,7.653406403,12.57538956,7.265630338,7.176340349,8.96215149,7.693211619,11.48860181,9.574404875
ENSRNOG00000021017,13.14863026,14.98585645,10.12076861,8.91742999,9.626084626,10.70942548,14.81816356,9.981629374,16.88234602
ENSRNOG00000021018,0.297206851,0,0.209044947,0.180304068,0.04535685,0,0.188600816,0.015112694,0
ENSRNOG00000021024,36.30587096,35.75099253,28.74615333,32.15214477,34.09126473,34.52949103,37.28535958,30.99470506,35.93741455
ENSRNOG00000021025,9.217249062,9.721131692,8.899397098,16.45410536,17.56734163,17.90319141,8.172006391,10.62424479,8.561713289
ENSRNOG00000021026,12.34425105,13.7667216,11.49322264,9.167959378,11.34391177,11.68354797,12.18777634,8.49355205,12.09996662
ENSRNOG00000021027,17.78082664,17.79511533,8.243265905,11.99228083,9.234475367,10.52587463,17.68304473,6.759938833,17.22360157
ENSRNOG00000021028,7.194538463,7.986093867,7.201845664,6.795210641,7.363147073,8.145803744,7.453280275,7.018916667,7.412475172
ENSRNOG00000021029,6.886020486,6.794039538,11.23104224,16.1287292,17.81923895,16.66159789,24.76171543,23.50557307,23.55250582
ENSRNOG00000021030,45.29743962,41.42778068,39.09632957,35.50754136,34.12149349,42.06410279,48.45063876,45.26433421,44.12833517
ENSRNOG00000021031,246.0068938,221.6780535,208.8050115,146.63969,137.8374439,136.091918,254.829149,249.4282588,255.4560849
ENSRNOG00000021032,15.20045424,13.90421173,12.46333716,14.6588118,14.48338142,16.38263658,16.33381492,10.35219539,15.90454582
ENSRNOG00000021035,656.0941855,518.9702566,650.1765319,668.3218168,512.8072606,603.0222442,650.5557926,623.8314458,673.3697936
ENSRNOG00000021039,0.084768921,0.094605345,0.278243031,0.431979018,0.620957625,0.38774055,0.197239021,0.206900227,0.245469167
ENSRNOG00000021041,17.76937082,13.33165241,10.00799498,7.299083793,7.180942203,11.46528796,13.2813752,10.96886823,11.42658472
ENSRNOG00000021042,79.66014962,74.75261543,71.03055759,115.843335,102.0121561,105.1500446,83.65716467,74.58502488,83.71211776
ENSRNOG00000021044,10.53052041,14.31273903,15.83719122,9.071375575,13.13106138,11.4178316,10.78039267,9.786408989,11.04738178
ENSRNOG00000021047,39.197527,49.9736526,45.50355311,62.40505609,68.23161082,70.81449305,47.77568619,48.88081743,47.72114329
ENSRNOG00000021048,0.155806142,0.057961863,0.121765126,0.063014432,0.095110538,0.039592838,0.109856768,0.026408662,0.200522148
ENSRNOG00000021051,47.53854214,44.50514999,34.91320001,36.38401332,35.26541849,40.98103653,48.44683453,48.56993942,45.84851056
ENSRNOG00000021052,11.38400482,13.22097953,13.9040473,12.49107275,13.01106394,13.95777922,10.68609462,13.28466437,10.57682228
ENSRNOG00000021053,8.610265709,9.456159645,9.60156733,11.86536257,10.82940676,13.50184439,8.562985783,8.024447412,8.036533601
ENSRNOG00000021054,12.72752117,10.86658925,10.45197192,10.49576349,10.62255635,11.62495806,11.68511266,10.68772109,12.40819956
ENSRNOG00000021056,0.985458138,1.366429132,1.80635685,1.086981621,1.544927162,1.639117365,0.956974509,1.079634899,1.210633166
ENSRNOG00000021057,32.43113305,33.19455965,31.99658232,31.18717784,31.68191978,30.03741805,32.84929914,31.51045207,33.68388661
ENSRNOG00000021058,13.09684267,12.0735288,14.28962158,17.93712398,16.26270807,19.38425597,10.62181644,14.78111581,10.73003243
ENSRNOG00000021061,3.915523972,4.255179024,3.874454452,3.157223441,2.973632637,3.713612353,4.578115813,3.54618869,4.359762461
ENSRNOG00000021062,29.73171996,25.92674299,22.40092535,40.42756394,38.57532733,35.38188501,25.61446499,27.10532744,24.44235935
ENSRNOG00000021063,0.652765993,0.435214787,0.620127504,0.27772007,0.279450324,0.232660476,0.274360587,0.274161827,0.196388962
ENSRNOG00000021067,1.955352415,2.438982796,0.88991733,1.842157496,1.948422651,2.76210376,0.802885393,1.193134384,0.582873701
ENSRNOG00000021068,15.00112472,15.94021629,16.547437,14.57240629,17.02440116,18.06972251,14.39861965,16.52519334,14.37183638
ENSRNOG00000021079,435.860601,407.2889092,318.9360747,690.5236028,624.4957896,753.6369128,452.5975352,472.2911093,462.8581481
ENSRNOG00000021081,33.5120866,32.26799758,29.28612665,36.78463671,31.27532411,32.39648205,35.48876554,30.09308366,31.51882015
ENSRNOG00000021082,87.81448288,90.75762136,77.97987932,76.02468298,70.59427314,71.07388679,108.5532972,91.76831928,103.8665627
ENSRNOG00000021084,12.99004643,11.99637542,13.09065978,4.313572997,4.103948717,3.127243276,6.531886646,8.476825668,4.042055126
ENSRNOG00000021085,27.42432507,32.22528043,31.48435509,23.20987097,29.38803716,31.01035297,25.40767322,29.41241397,23.38874607
ENSRNOG00000021086,11.3906542,9.771474641,11.00126309,4.54840538,5.448503445,5.443477973,13.51252003,8.18234066,10.33840285
ENSRNOG00000021087,0.87009746,0.881148763,0.181332221,0.152491434,0.221309838,0.257956663,0.398770937,0.226134225,0.186635573
ENSRNOG00000021088,0.032111466,0,0,0.070130888,0.205822804,0.073440343,0.061131652,0.156752485,0
ENSRNOG00000021090,131.1184933,133.3612851,114.1097788,218.0052652,210.783029,230.8575837,224.0419854,176.2163915,232.2392054
ENSRNOG00000021091,0.27232642,0.233010436,0.498016788,0.155297456,0.195331239,0.145325267,0.118088372,0.168940074,0.138002869
ENSRNOG00000021092,12.44031196,10.93078654,10.05564995,17.96919787,16.23687245,18.87737368,12.83144095,11.33821439,13.72341684
ENSRNOG00000021093,0.153650334,0.142899687,0.288192782,0.447426246,0.492421349,0.234270076,0.211256637,0.296893151,0.259543761
ENSRNOG00000021095,0.183411435,0.204694146,0.387015645,0.400567416,0.251914397,0.209735035,1.571248688,0.419683597,2.124450865
ENSRNOG00000021096,11.44060388,13.19470253,9.211844224,6.807640732,7.605986117,6.934643482,11.93283734,9.157611645,12.39573208
ENSRNOG00000021097,0.474991635,0.265054378,0.222728382,0.153684971,0.386606151,0.362108964,1.205676245,0.732637548,2.13959601
ENSRNOG00000021098,3.539035309,3.188558434,3.241190326,0.966149024,0.843896123,1.264676623,2.386154639,2.339436822,2.241781334
ENSRNOG00000021099,9.491407022,10.12544355,6.87227585,11.96131184,12.36083002,12.90579165,10.12274701,6.436409046,10.73981698
ENSRNOG00000021100,4.655093695,3.748480071,3.771582276,1.458505961,1.321912594,1.482410866,2.542699275,3.721397013,1.919615063
ENSRNOG00000021101,2.311355516,2.537730069,1.704816385,0.909542461,0.674966711,1.34297352,1.704583316,1.032995993,1.55569254
ENSRNOG00000021102,29.533797,32.83183699,28.21231435,33.11319402,33.47296903,35.95355663,49.84281855,52.6970094,57.15436246
ENSRNOG00000021103,0.104608547,0.075542256,0.129843544,0.098552781,0.123958482,0.126658788,0.105430621,0.093869083,0.035637607
ENSRNOG00000021104,125.9200566,104.8181048,107.5946257,100.6763128,88.77964387,91.19302476,88.93518354,110.3280934,89.89596229
ENSRNOG00000021105,7.912681171,9.014829657,7.235155636,6.048405812,5.16230733,4.147149427,6.234669556,7.041169337,6.301104063
ENSRNOG00000021106,26.18101422,26.28838598,21.70199514,21.68814996,24.24489913,22.4494584,30.15296266,24.49714905,31.70590004
ENSRNOG00000021109,0.158064202,0.194046237,0.133412225,0.092055866,0.173680112,0.144599931,0.070212804,0.091626574,0.1144284
ENSRNOG00000021110,6.183777751,6.834651948,8.782955194,36.31850425,45.4074314,54.24735886,4.890890999,28.64588419,4.195517693
ENSRNOG00000021112,73.87533994,84.36508113,71.7791548,133.8267005,143.1554049,133.5932524,86.99988514,174.7555415,89.54963772
ENSRNOG00000021113,48.3323216,48.63243088,50.35084957,60.66552162,63.2386878,53.5659566,44.6644563,53.94135087,48.48448085
ENSRNOG00000021116,0.099250063,0.30460884,0.139618075,0.036126738,0.045439769,0.453978576,0.078727336,0.052991128,0.071850715
ENSRNOG00000021117,15.16998118,13.15816983,13.40951484,12.08170555,11.0012422,11.80636866,13.1788795,13.14769096,13.30468353
ENSRNOG00000021118,40.64898808,43.66582656,42.73209577,45.15960548,47.39542833,49.39727817,47.05423008,42.51400877,46.89419608
ENSRNOG00000021119,9.051928388,8.71642217,7.906797959,6.827649106,6.343552257,8.071600622,9.145020451,6.719787829,9.368214508
ENSRNOG00000021120,23.08441527,25.57464188,20.18992754,26.32306944,27.45449057,27.52846878,25.24133654,21.27596935,22.38696734
ENSRNOG00000021123,0.788713579,0.550146495,0.970818906,1.72253688,0.722195268,4.284079301,1.188687466,1.714504031,1.712934959
ENSRNOG00000021125,81.83143553,66.75173352,74.02228099,97.41057952,83.37660804,91.42097246,81.44890477,79.04487513,77.62332026
ENSRNOG00000021128,20.53237805,20.08447787,16.42108702,16.38908596,13.99715488,17.71867341,23.17070448,7.048679116,25.85503832
ENSRNOG00000021129,22.22830067,23.38264875,22.5917526,17.28663326,20.84708331,17.97597085,18.07787399,25.7129056,19.43509166
ENSRNOG00000021130,11.33911482,13.11681131,9.303783979,9.673507993,9.380050168,11.55648035,12.83707738,12.99088713,13.80825576
ENSRNOG00000021131,18.44184708,22.69853187,17.62628042,19.7564296,20.10122092,21.50397303,21.83068461,16.92876353,22.6115054
ENSRNOG00000021132,46.64397336,36.35368041,35.89441101,40.14842706,34.79777534,36.52465714,45.99219492,39.21411615,43.2325751
ENSRNOG00000021133,38.14508005,38.04572741,31.65100523,47.80610606,46.96785252,44.4329633,34.78714362,34.71043798,36.12573038
ENSRNOG00000021137,8.44057598,6.55632296,7.931574362,6.574819241,5.734708,5.675367427,5.816833864,7.72551895,7.625827358
ENSRNOG00000021138,52.43807165,50.30197533,46.71574753,62.92812016,64.22570764,69.38802188,58.49452885,56.58786268,56.59654952
ENSRNOG00000021139,37.28791169,30.85157034,31.55771312,49.86309424,47.64077532,55.11942111,44.3784126,37.03667709,43.50873394
ENSRNOG00000021142,18.93410339,20.56768234,18.26412184,16.09436593,14.72840168,15.83657416,19.93371969,20.43297805,17.91058853
ENSRNOG00000021143,15.57735495,17.81268917,15.9682487,16.05518293,17.17930928,16.4531895,15.94079769,12.1077958,17.11828973
ENSRNOG00000021144,18.49270631,18.49619904,19.55681283,19.32154233,20.61227772,19.38799257,19.49033414,22.79362448,19.61088992
ENSRNOG00000021145,16.61326745,14.34723271,9.528997227,17.99756454,18.15496736,21.20272207,16.81765039,14.44404676,18.00462434
ENSRNOG00000021147,33.72820511,25.06109198,27.52911285,28.98546635,25.39230165,28.46264681,36.53989381,28.99990417,39.69405869
ENSRNOG00000021150,16.07756344,14.91779917,12.68028743,9.57849381,11.9770808,10.71096103,11.81779347,11.66954378,14.34349306
ENSRNOG00000021151,134.5319037,108.5033139,120.1486561,135.1459713,117.1018979,149.3594263,101.9117791,109.0835518,100.8047491
ENSRNOG00000021153,34.93768441,29.13512665,25.57883306,26.94726255,21.58508621,31.48634662,31.89609776,31.93825641,28.01937229
ENSRNOG00000021155,39.37438069,38.77725911,33.68366902,25.3360999,27.78589279,22.74145941,38.27696569,40.35394735,33.01396644
ENSRNOG00000021156,31.95132354,31.57191469,33.9677475,25.37647496,23.36757378,27.84771952,29.46932802,30.02660384,29.3276322
ENSRNOG00000021157,14.34109518,15.08861057,12.08665772,6.116965882,4.888194641,5.923997779,9.040402327,9.550683291,7.683622911
ENSRNOG00000021158,10.86816179,10.33551534,9.097777548,8.580575706,9.075547609,11.20268936,10.53931137,6.993569595,12.79911763
ENSRNOG00000021161,5.940726441,5.810629246,6.197325934,3.195017645,2.719849536,2.633378081,3.621599434,4.465020669,2.875191749
ENSRNOG00000021164,74.72924233,67.44184759,64.60857606,103.3352665,93.06037707,101.5292346,73.05475049,77.0992076,67.17074202
ENSRNOG00000021166,46.98655048,48.92833518,29.69195574,77.27131125,74.48720842,75.90687461,63.19855581,51.66942319,66.83701251
ENSRNOG00000021168,28.0490597,30.70502107,20.67218852,41.33820547,48.88319569,40.15305072,21.65802852,28.18282887,20.54309771
ENSRNOG00000021170,45.9548385,43.74509261,33.1944871,74.41246152,65.25872064,74.25316438,56.60841745,54.95684144,51.49258992
ENSRNOG00000021173,5.631777262,6.468789675,5.927337035,7.421719559,7.885772626,8.555410737,6.834566056,4.966545433,6.844678266
ENSRNOG00000021174,31.80709269,27.73275533,30.86137659,24.47337698,23.59869059,27.76621231,37.93523713,39.07660434,41.37539386
ENSRNOG00000021175,42.72896894,37.62497727,38.04916669,47.40953804,42.36540378,49.44353628,43.98664977,42.00773002,41.79382869
ENSRNOG00000021176,8.004521298,10.77058688,6.734876112,5.684313135,7.274121646,8.186201117,6.938775114,6.179062621,7.084917554
ENSRNOG00000021177,391.2796958,350.00475,376.746103,469.6794,397.4388051,415.3969049,554.5099258,486.6073399,551.1026447
ENSRNOG00000021179,12.50374963,13.82584853,10.4634403,10.41904236,11.56663961,11.61463077,10.89685022,9.038200199,12.45915156
ENSRNOG00000021181,30.82465182,29.99714297,25.2444704,31.21435363,32.57103024,35.5535908,27.20890982,31.54877307,28.41505204
ENSRNOG00000021182,6.122646981,5.670574794,4.168063887,8.501639199,10.04678724,10.42928027,5.692066972,4.216209653,5.211637884
ENSRNOG00000021183,26.68471767,28.47608293,19.85435027,15.51268022,15.61527613,18.20101879,23.6945667,8.96391933,23.46852991
ENSRNOG00000021184,12.10034534,12.85449963,12.90298167,12.17712214,15.64211253,15.42789915,12.94481967,12.11663394,14.14696899
ENSRNOG00000021185,14.66699829,13.07071171,14.08861791,13.98432536,10.22284875,13.89325463,16.8087942,14.47637646,15.76847955
ENSRNOG00000021198,261.8894498,215.5500692,240.5447313,158.2575453,127.5585972,133.6359883,211.3175549,207.3018929,212.095685
ENSRNOG00000021199,2.063710641,1.4623363,1.981470285,0.977732535,0.92983367,1.048843906,0.831482277,1.379182266,0.663997716
ENSRNOG00000021200,3.908094431,3.845927183,1.976982046,9.193921822,6.733915998,10.08275147,8.06301927,5.110019854,6.327398161
ENSRNOG00000021201,56.9927311,43.70299816,60.18079564,57.24622217,54.40565411,46.09919574,88.12677201,25.24585709,88.72273683
ENSRNOG00000021202,23.18532747,22.7867723,22.10658952,26.80027748,28.86376864,25.53168709,24.75459744,23.19490656,22.52170305
ENSRNOG00000021203,22.60258557,23.47163759,21.85736273,21.3506514,21.90496399,17.13520339,19.15337651,17.53129428,19.25681234
ENSRNOG00000021204,3.038607353,4.747682143,2.906660784,1.946638071,2.782338113,1.11190872,2.391007953,2.262031949,4.575496415
ENSRNOG00000021206,13.22349289,12.85169013,11.47116466,8.623853305,8.929836992,9.702870582,19.64970393,18.33977566,19.70435364
ENSRNOG00000021209,11.64111898,12.04274988,8.150569692,7.778119777,7.398258837,8.996154431,13.35766508,12.45506955,13.08367749
ENSRNOG00000021213,52.33936824,48.11063719,38.34186503,27.27364244,26.14675141,27.97351385,52.00489116,37.08552708,50.73131086
ENSRNOG00000021215,18.16286073,15.97432029,15.48268713,19.34031227,16.82962598,15.62372406,20.78074607,19.20463199,20.17450394
ENSRNOG00000021216,18.32570657,22.00797878,22.67436881,21.35407182,19.91812747,20.52411398,17.10267711,16.97700974,20.89864138
ENSRNOG00000021217,0.073174131,0.108886822,0.03431209,0.035513565,0.052113282,0.130163037,0.123825775,0.096741762,0.094174939
ENSRNOG00000021218,17.32142923,18.68647124,15.32576595,11.36840554,14.06674645,13.86037134,15.45469114,9.326650803,15.69236772
ENSRNOG00000021220,27.41022704,24.27569926,30.13623227,19.17344112,17.63550663,20.18376592,33.54697935,37.76417526,32.49583698
ENSRNOG00000021221,14.47316306,17.2266872,18.38113214,12.31489898,13.79483237,15.2382036,13.88222022,14.20697651,15.05994248
ENSRNOG00000021222,22.11806043,21.98471993,16.0874281,17.57705895,18.02315331,18.681954,19.8372841,17.60831754,18.80962732
ENSRNOG00000021223,47.58378817,48.33358327,44.3727701,47.5962115,50.2987911,49.63719427,56.07883934,51.50037233,56.49369878
ENSRNOG00000021224,28.38387084,26.58645715,28.57974038,23.27695594,22.35452817,24.72958814,27.63412802,26.23701638,28.9263599
ENSRNOG00000021230,5.663857604,6.694372968,5.991324343,6.34721666,7.268820228,8.185179644,6.51617884,5.25206671,6.844547885
ENSRNOG00000021231,2.876857319,3.557290085,2.897257225,2.867811843,2.709065781,2.616846597,2.71763857,4.049449696,3.052991965
ENSRNOG00000021232,24.47205768,23.01160077,20.32574493,33.73576731,27.1281524,28.93699788,24.41753502,25.6474979,22.842601
ENSRNOG00000021233,38.67454688,36.12956121,36.04247741,53.18418059,52.12057458,46.48199199,44.29424872,43.64823609,42.31017322
ENSRNOG00000021234,0.511363749,0.214013032,0.7193509,0.372269875,0.468236493,0.779674351,0.419145821,0.520047492,0.462743418
ENSRNOG00000021237,20.48681867,24.06543468,26.19948126,26.65664373,30.37582316,27.04182538,20.9861739,22.97118708,21.01594965
ENSRNOG00000021239,0.619746401,0.691660586,0.435908032,1.985156023,1.361948154,1.842603682,1.533781063,1.474833316,0.987045094
ENSRNOG00000021240,29.07244192,32.13241445,29.64692937,24.67552403,32.97019471,28.84908294,24.78944744,23.45815095,25.30743542
ENSRNOG00000021241,0.528268863,1.405893329,0.342983925,0.177496939,0.483715868,0.557618894,0.335227598,0.30994597,0.176507519
ENSRNOG00000021242,17.3078767,27.29595147,20.45481421,11.52396441,16.87113995,13.4435819,13.52448568,10.93863044,22.12312019
ENSRNOG00000021243,0.471393034,0.450936496,0.542555085,0.10250575,0.112113459,0.042003769,0.248632078,0.289506592,0.203868706
ENSRNOG00000021244,3.245673374,3.840177508,2.866490465,1.900924664,1.430106782,1.367394489,2.911359071,2.907425089,1.907994978
ENSRNOG00000021245,20.53376337,17.3383464,16.70430935,16.75618288,18.33558641,17.18285837,14.96965521,16.11348756,14.98036844
ENSRNOG00000021246,64.72734975,57.1714346,46.88347481,57.8168648,54.60549555,59.66967313,55.95321475,56.11672241,58.67113704
ENSRNOG00000021247,2.042675846,2.006139555,1.264337398,1.427574043,1.820523841,2.304700433,1.866580381,0.955587267,2.602629939
ENSRNOG00000021248,9.900649678,10.296499,7.469290415,8.339478838,8.085217973,6.172375137,6.487501185,5.826466168,6.371056718
ENSRNOG00000021249,7.991591309,8.596063419,5.900785606,8.02913551,8.940052659,9.924229697,8.031446814,3.265630376,8.586479473
ENSRNOG00000021250,4.334426359,5.130559736,4.988756507,5.163443211,5.532365204,5.106709808,4.417517816,6.571974366,7.226559474
ENSRNOG00000021255,3.745995144,2.867901455,4.73500741,2.885153577,2.684399812,2.897139943,3.215434351,3.831692588,3.773024736
ENSRNOG00000021256,0.428603563,0.246884078,0.31118949,0.080521532,0.050639498,0.284584448,0.526417217,0.172946694,0.500454257
ENSRNOG00000021259,132.3741805,137.7496866,130.2485864,133.0078581,143.555639,135.3517544,107.5569555,169.5262741,121.0214441
ENSRNOG00000021260,1.7840071,0.858871316,1.69768203,0.381984392,0.240227646,0.360009106,3.629350491,3.92743083,2.000570193
ENSRNOG00000021261,0.683217043,0.682233478,0.623873321,0.235600146,0.186581284,0.411196741,0.882320919,0.599738609,0.676828657
ENSRNOG00000021262,4.868447896,5.295911093,5.663084524,5.823629069,6.95092824,6.404849148,4.981721944,5.980902188,4.467739448
ENSRNOG00000021263,14.6376255,14.86934555,15.8059149,17.578825,16.25836384,12.43596011,17.48174384,19.42805682,17.38755466
ENSRNOG00000021264,87.13903849,82.50558507,65.16446033,68.42478413,60.39779501,55.03366249,52.17591455,69.09465293,50.02979156
ENSRNOG00000021265,43.58895388,41.84422296,40.51021246,51.33605912,54.49865442,50.68136171,50.26694848,50.10379918,48.5591798
ENSRNOG00000021266,0.482052153,0,0.361662607,0.280744961,0.235411717,0.661484766,0.38747271,0.284338121,0.558360014
ENSRNOG00000021267,3.658104988,3.909141354,3.867883897,5.45670199,6.392679137,6.17899363,4.217880603,3.355497274,4.032932525
ENSRNOG00000021268,2.725501362,2.12001686,2.904579891,3.4872928,2.49563877,3.211115701,1.939183641,0.957525578,2.989528981
ENSRNOG00000021270,4.879350484,5.023042102,5.167671711,8.012727689,7.561942767,9.331475689,5.756676206,6.416650037,5.217304565
ENSRNOG00000021272,2.158387137,2.734744434,1.911063222,1.876309238,2.03448172,1.945493547,1.007106008,1.154332732,1.194879404
ENSRNOG00000021273,24.42137488,20.90739658,22.98752793,19.9804093,22.89907452,24.26136752,23.74718453,19.22616156,22.61409643
ENSRNOG00000021274,0.025597656,0.047613265,0,0.068328138,0.125006976,0.019514324,0.0162437,0.020825875,0.012354047
ENSRNOG00000021276,2.703631278,2.399342907,2.657713837,5.050994892,5.517932947,7.077299005,2.893890916,6.092059945,1.74502394
ENSRNOG00000021285,13.62882494,16.04481686,15.44035045,4.879846429,6.439403426,5.904128344,11.96448279,11.89302937,12.102612
ENSRNOG00000021287,7.704800246,6.872803876,6.170868239,7.553794108,9.655558715,9.13216468,9.31464001,6.340004748,8.875597726
ENSRNOG00000021289,8.211365299,9.318117016,8.118656489,9.067143005,10.10283063,8.953139425,9.384733346,6.70330276,8.909076777
ENSRNOG00000021292,21.30223681,19.06212229,15.88314639,21.39904769,21.58508621,17.19069403,20.98728543,21.99577227,25.42457016
ENSRNOG00000021295,16.18426395,15.98162792,14.21505639,15.55860195,17.68917151,19.58844502,14.29937094,12.64520324,14.66991826
ENSRNOG00000021298,8.902955187,10.0179684,8.149086676,5.985728603,6.520457938,5.494844766,10.57079596,5.173891853,9.74989233
ENSRNOG00000021303,2.75819839,4.137981391,2.321664091,4.377995015,5.009753489,5.584238965,2.79759622,2.545226052,3.99351938
ENSRNOG00000021312,6.176475142,5.256670776,4.625604231,7.073533887,7.432253632,8.299373247,5.564307223,5.657744038,6.090504644
ENSRNOG00000021314,31.2166262,37.20481817,27.22083753,63.45267635,58.11465201,64.91958486,22.92637503,16.41759597,23.26324279
ENSRNOG00000021316,67.97848309,61.33548328,60.50814195,71.87283081,63.28319804,67.19964399,68.80995085,68.45306076,74.81751852
ENSRNOG00000021317,108.9248145,106.5854461,114.7691101,148.7126168,141.566012,134.0330244,130.9716226,120.5594622,129.3103254
ENSRNOG00000021318,20.84896697,21.6519234,26.67611801,8.390692643,10.67803433,9.350188326,12.76119658,13.1682687,11.24900275
ENSRNOG00000021323,1.195749688,1.863701338,2.204127582,2.41638491,1.057147605,1.037312312,1.739997703,1.541035669,2.268590822
ENSRNOG00000021324,3.27710773,4.337066573,3.712483409,2.237927929,3.478715331,1.591835134,4.306385292,1.725365899,3.569122847
ENSRNOG00000021330,11.14430363,10.94756235,10.57383015,10.9863394,12.01145081,9.557818366,11.1603827,10.96166891,11.30327484
ENSRNOG00000021333,0.467526852,1.090989887,0.35873684,0.618830664,0.311343054,0.77763971,0.566393055,0.389017781,0.123076224
ENSRNOG00000021334,0.045698472,0.178504323,0.064285427,0.116438789,0.104610917,0.052257214,0.028999228,0.041827052,0
ENSRNOG00000021338,49.96703834,47.40555625,42.18533871,47.93172657,53.7099635,59.77510271,39.4467712,40.52503278,41.52797275
ENSRNOG00000021345,1.782343875,2.709378068,2.766650708,2.080532044,1.941547034,2.881521938,1.716053913,1.931368076,1.067837189
ENSRNOG00000021347,1.442814113,1.045607467,0.84349107,1.86882304,2.007431981,1.585608443,1.284186686,0.880389189,1.139460416
ENSRNOG00000021355,1.519081393,0.964024078,1.005617828,1.539561964,0.736393511,0.885582018,1.455413317,1.045064348,1.768174083
ENSRNOG00000021356,0.037224445,0.010385975,0.00436373,0.042907038,0.056808366,0.063850465,0.041338149,0.011356972,0.035930831
ENSRNOG00000021357,0.095580607,0.133339497,0.268912279,0.034791067,0.065639667,0.109298539,0.212286599,0.102063898,0.034597131
ENSRNOG00000021359,10.68878197,13.43095133,9.248906461,18.02591198,18.69447461,19.96107144,12.19939176,16.21159664,12.91521687
ENSRNOG00000021365,1.577404823,1.678083911,1.622063759,1.181918901,1.182525215,0.780590654,1.071230415,0.886526928,1.335602889
ENSRNOG00000021370,2.222499934,3.020993386,2.966126902,2.509923474,2.426416905,2.476311758,2.296337014,2.303707582,2.516559973
ENSRNOG00000021373,92.69533294,74.98778858,78.0495727,123.562576,94.77887003,97.21564567,117.7394133,93.78406464,121.9020412
ENSRNOG00000021379,5.146518391,5.503276135,5.657117575,6.587108623,6.750891159,6.076767455,6.379830062,4.476822417,7.000946104
ENSRNOG00000021380,5.732273357,5.864315765,2.207935065,7.220059842,8.039869083,8.5318806,10.30645508,3.511649745,11.69189753
ENSRNOG00000021381,0.860643453,0.861147677,0.667968693,0.972222665,0.652186543,0.610860931,0.546145073,0.42555672,0.429690317
ENSRNOG00000021384,2.452769173,4.067844098,5.599646858,2.314299647,2.754060607,2.084010308,2.36949014,2.462369747,2.549394659
ENSRNOG00000021390,11.25445537,11.10523243,11.93834552,5.362202469,5.02696594,5.650120435,7.243436834,7.669929935,7.650708515
ENSRNOG00000021392,10.17933463,13.72651879,14.95863445,16.646059,17.68647259,15.69996734,10.37803265,11.42677039,11.20603938
ENSRNOG00000021395,465.1799321,409.2585483,460.1651743,407.919369,345.0715656,325.6417133,453.8400081,438.6527791,462.1048325
ENSRNOG00000021399,20.75503274,20.34840961,14.34492325,21.66750686,17.9817834,17.3883336,21.88253482,17.27075996,24.05094584
ENSRNOG00000021400,0.575103651,0.299524203,0.404507877,0.139557386,0.140426858,0.219214584,0.206803813,0.157914845,0.333070686
ENSRNOG00000021402,4.243376029,6.385306864,3.319996036,3.609797231,3.230639898,3.652926116,8.259788183,3.672968623,8.042253033
ENSRNOG00000021403,63.49144313,44.74891593,60.19077217,40.69493378,43.34977097,45.14066716,43.26822375,73.4830412,46.86304558
ENSRNOG00000021406,1.642774465,1.833398868,1.980806298,1.45220118,0.7521133,1.878548955,1.48923987,1.467804073,1.189263921
ENSRNOG00000021412,12.07963848,15.83179007,12.65094779,6.93467455,8.256861292,6.699051721,8.564125328,10.27710813,8.429440854
ENSRNOG00000021420,4.197101829,4.988289481,4.523990109,3.928456347,4.841342811,4.861809716,4.807932173,2.876995668,5.997947623
ENSRNOG00000021424,2.161504368,1.266468628,2.204473985,0.66876418,0.8659035,0.370759212,0.702966677,1.368385748,0.625916512
ENSRNOG00000021433,4.150182423,6.128611443,4.343041942,1.676458037,2.154971881,2.546540481,3.195664412,2.115476598,3.480785328
ENSRNOG00000021434,0.246985589,0.216578469,0.099269178,0.244019838,0.016153956,0.121042923,0.134341309,0.080736359,0.051086232
ENSRNOG00000021437,60.37322344,74.04770979,87.54793308,31.83044939,55.25452953,63.23164449,35.17101843,37.32515575,40.08902711
ENSRNOG00000021438,7.992102134,6.892333461,6.856363411,9.168079808,8.925823414,7.131303047,4.418447363,6.927119594,5.172129634
ENSRNOG00000021440,13.21815831,13.73830946,14.42152176,25.75209326,29.56831781,30.80506961,12.64323655,14.01157609,12.38107681
ENSRNOG00000021441,0.871493912,1.108149469,1.205859273,0.712447801,0.886296721,0.816862766,1.004067729,1.133292969,0.589535115
ENSRNOG00000021442,13.93418515,14.43682937,13.55627509,15.38981721,13.67320444,12.5089731,16.00432743,12.15775954,18.16371516
ENSRNOG00000021447,1.976978214,1.45527388,1.715982591,2.694726255,2.041339389,3.463228091,1.708318132,1.270496707,0.852633431
ENSRNOG00000021448,16.9595734,15.93545735,14.37850717,19.79617829,19.56224143,17.90182845,18.38758164,15.63236278,16.39330449
